Player;Role;Team;Opponent Team;Opponent Player;Date;Week;Day;Patch;Stage;No Game;all Games;Format;Game of day;Side;Time;Ban;Ban Opponent;Pick;Pick Opponent;Champion;Champion Opponent;Outcome;Kills Team;Turrets Team;Dragon Team;Baron Team;Level;Kills;Deaths;Assists;KDA;CS;CS in Teams Jungle;CS in Enemy Jungle;CSM;Golds;GPM;GOLD%;Vision Score;Wards placed;Wards destroyed;Control Wards Purchased;Detector Wards Placed;VSPM;WPM;VWPM;WCPM;VS%;Total damage to Champion;Physical Damage;Magic Damage;True Damage;DPM;DMG%;K+A Per Minute;KP%;Solo kills;Double kills;Triple kills;Quadra kills;Penta kills;GD@15;CSD@15;XPD@15;LVLD@15;Objectives Stolen;Damage dealt to turrets;Damage dealt to buildings;Total heal;Total Heals On Teammates;Damage self mitigated;Total Damage Shielded On Teammates;Time ccing others;Total Time CC Dealt;Total damage taken;Total Time Spent Dead;Consumables purchased;Items Purchased;Shutdown bounty collected;Shutdown bounty lost
Mihile;TOP;NS;BRO;Morgan;13.07.2024;4;4;v14.13;Summer_Season_24;1;2;3;3;Red;00:40:43;Rumble;Vi;Azir;Sejuani;Aatrox;Gnar;Win;13;6;4;2;18;4;2;4;4;353;23;0;8.7;16537;406;0.219;59;18;14;7;6;1.45;0.44;0.17;0.34;0.167;23926;18430;4956;540;588;0.232;0.2;0.615;0;0;0;0;0;-797;-15;-75;0;0;2032;2032;19270;0;40191;0;19;264;39355;99;9;24;150;50
Sylvie;JUNGLE;NS;BRO;YoungJae;13.07.2024;4;4;v14.13;Summer_Season_24;1;2;3;3;Red;00:40:43;Renekton;Brand;Poppy;Gnar;Poppy;Sejuani;Win;13;6;4;2;17;0;4;7;1.8;224;197;0;5.5;12540;308;0.166;55;16;11;15;15;1.35;0.39;0.37;0.27;0.156;9472;7174;1688;610;233;0.092;0.17;0.538;0;0;0;0;0;-288;0;322;0;1;868;868;17337;0;71726;206;45;996;51612;160;16;34;0;0
Fisher;MID;NS;BRO;Pullbae;13.07.2024;4;4;v14.13;Summer_Season_24;1;2;3;3;Red;00:40:43;Tristana;Corki;Aatrox;Taliyah;Azir;Taliyah;Win;13;6;4;2;18;6;3;5;3.7;413;0;0;10.1;19535;480;0.258;53;16;15;8;7;1.3;0.39;0.2;0.37;0.15;31246;333;30722;191;767;0.303;0.27;0.846;0;1;0;0;0;-440;-5;-641;-1;0;8663;8663;9061;0;20240;0;7;189;24565;99;10;33;850;50
Jiwoo;ADCARRY;NS;BRO;Envyy;13.07.2024;4;4;v14.13;Summer_Season_24;1;2;3;3;Red;00:40:43;Kalista;Ashe;Senna;Ezreal;Senna;Ezreal;Win;13;6;4;2;17;2;2;9;5.5;104;9;0;2.6;13134;323;0.174;146;64;28;14;12;3.59;1.57;0.34;0.69;0.414;26498;25758;95;645;651;0.257;0.27;0.846;0;0;0;0;0;-1329;-113;-2836;-3;0;4373;4373;14593;5845;10048;3513;26;310;16651;80;17;36;450;0
GuGer;SUPPORT;NS;BRO;Pollu;13.07.2024;4;4;v14.13;Summer_Season_24;1;2;3;3;Red;00:40:43;Kaisa;Alistar;Ornn;Leona;Ornn;Leona;Win;13;6;4;2;18;1;4;6;1.8;289;1;0;7.1;13843;340;0.183;40;24;7;10;10;0.98;0.59;0.25;0.17;0.113;12136;3374;8728;34;298;0.118;0.17;0.538;0;0;0;0;0;855;99;2261;2;0;498;498;4698;510;85117;0;28;620;46796;189;11;29;200;0
Morgan;TOP;BRO;NS;Mihile;13.07.2024;4;4;v14.13;Summer_Season_24;2;2;3;4;Blue;00:40:25;Vi;Rumble;Azir;Gnar;Kennen;Gnar;Loss;15;4;1;0;18;5;4;4;2.3;321;1;0;7.9;15816;391;0.225;50;18;9;15;14;1.24;0.45;0.37;0.22;0.112;26552;2937;23147;468;657;0.211;0.22;0.6;0;0;0;0;0;261;10;-184;0;0;3595;3595;3046;0;15238;0;17;83;19690;153;16;35;700;300
YoungJae;JUNGLE;BRO;NS;Sylvie;13.07.2024;4;4;v14.13;Summer_Season_24;2;2;3;4;Blue;00:40:25;Brand;Tristana;Xin_Zhao;Sejuani;Xin_Zhao;Sejuani;Loss;15;4;1;0;17;1;2;11;6;223;204;0;5.5;12092;299;0.172;73;17;16;15;15;1.81;0.42;0.37;0.4;0.163;25733;23236;1571;926;637;0.204;0.3;0.8;0;0;0;0;0;307;9;506;1;1;140;140;40234;0;51501;0;26;751;59377;92;16;36;0;0
Karis;MID;BRO;NS;Fisher;13.07.2024;4;4;v14.13;Summer_Season_24;2;2;3;4;Blue;00:40:25;Corki;Renekton;Kennen;Yone;Azir;Yone;Loss;15;4;1;0;18;7;3;4;3.7;341;8;0;8.4;16424;406;0.234;49;16;10;13;13;1.21;0.4;0.32;0.25;0.109;38320;283;37067;970;948;0.304;0.27;0.733;1;1;0;0;0;-328;-22;-375;0;0;2222;2222;6785;2082;19174;0;11;238;21183;117;16;38;50;550
Samver;ADCARRY;BRO;NS;Jiwoo;13.07.2024;4;4;v14.13;Summer_Season_24;2;2;3;4;Blue;00:40:25;Ziggs;Senna;Zeri;Ezreal;Zeri;Ezreal;Loss;15;4;1;0;18;2;3;10;4;414;54;0;10.2;16797;416;0.239;52;18;13;5;5;1.29;0.45;0.12;0.32;0.116;30506;21538;7824;1144;755;0.242;0.3;0.8;0;0;0;0;0;359;-11;-576;0;0;1446;1446;13301;0;17570;0;7;203;27910;111;7;30;100;450
Pollu;SUPPORT;BRO;NS;GuGer;13.07.2024;4;4;v14.13;Summer_Season_24;2;2;3;4;Blue;00:40:25;Kaisa;Miss_Fortune;Rakan;Alistar;Rakan;Alistar;Loss;15;4;1;0;13;0;4;10;2.5;45;0;0;1.1;9055;224;0.129;224;127;28;29;27;5.54;3.14;0.72;0.69;0.5;4845;814;3993;38;120;0.038;0.25;0.667;0;0;0;0;0;267;-19;-402;-1;0;0;0;10091;3809;27369;3692;21;58;26221;150;31;47;0;0
Mihile;TOP;NS;BRO;Morgan;13.07.2024;4;4;v14.13;Summer_Season_24;2;2;3;4;Red;00:40:25;Rumble;Vi;Gnar;Azir;Gnar;Kennen;Win;16;8;4;2;18;6;1;6;12;367;24;0;9.1;18937;469;0.255;50;17;11;12;11;1.24;0.42;0.3;0.27;0.134;28111;21768;5269;1074;696;0.246;0.3;0.75;0;1;0;0;0;-261;-10;184;0;0;8096;8096;10908;0;35252;0;31;672;36851;61;15;40;700;600
Sylvie;JUNGLE;NS;BRO;YoungJae;13.07.2024;4;4;v14.13;Summer_Season_24;2;2;3;4;Red;00:40:25;Tristana;Brand;Sejuani;Xin_Zhao;Sejuani;Xin_Zhao;Win;16;8;4;2;17;0;2;13;6.5;215;180;0;5.3;11996;297;0.162;79;21;29;20;20;1.95;0.52;0.49;0.72;0.212;14254;6596;5938;1720;353;0.125;0.32;0.813;0;0;0;0;0;-307;-9;-506;-1;0;0;0;18116;477;52519;0;27;463;47691;114;21;41;0;0
Fisher;MID;NS;BRO;Karis;13.07.2024;4;4;v14.13;Summer_Season_24;2;2;3;4;Red;00:40:25;Renekton;Corki;Yone;Kennen;Yone;Azir;Win;16;8;4;2;18;5;4;5;2.5;352;8;0;8.7;16882;418;0.227;51;10;24;8;7;1.26;0.25;0.2;0.59;0.137;22984;14257;4988;3739;569;0.201;0.25;0.625;0;0;0;0;0;328;22;375;0;0;4206;4206;12937;0;38965;0;25;291;35595;209;11;33;300;150
Jiwoo;ADCARRY;NS;BRO;Samver;13.07.2024;4;4;v14.13;Summer_Season_24;2;2;3;4;Red;00:40:25;Senna;Ziggs;Ezreal;Zeri;Ezreal;Zeri;Win;16;8;4;2;18;4;4;8;3;374;21;0;9.3;17033;421;0.229;49;17;12;3;3;1.21;0.42;0.07;0.3;0.132;43486;25335;14796;3355;1076;0.381;0.3;0.75;0;0;0;0;0;-359;11;576;0;0;9858;9858;9253;0;22763;0;17;251;25773;181;4;26;300;100
GuGer;SUPPORT;NS;BRO;Pollu;13.07.2024;4;4;v14.13;Summer_Season_24;2;2;3;4;Red;00:40:25;Miss_Fortune;Kaisa;Alistar;Rakan;Alistar;Rakan;Win;16;8;4;2;15;1;4;10;2.8;62;0;0;1.5;9378;232;0.126;143;76;25;23;23;3.54;1.88;0.57;0.62;0.384;5341;667;4198;476;132;0.047;0.27;0.688;0;0;0;0;0;-267;19;402;1;0;0;0;9228;6062;35491;0;28;108;32136;143;25;41;0;0
Rascal;TOP;DRX;KDF;DuDu;14.07.2024;4;5;v14.13;Summer_Season_24;1;2;3;1;Blue;00:27:16;Ashe;Sejuani;Tristana;Ezreal;KSante;Aatrox;Loss;1;2;0;0;16;1;1;0;1;251;0;0;9.2;9626;353;0.219;25;10;5;4;3;0.92;0.37;0.15;0.18;0.12;12396;9952;1653;791;455;0.229;0.04;1;1;0;0;0;0;-886;-22;-57;0;0;0;0;2700;0;28210;221;22;1661;19431;0;6;20;150;0
Sponge;JUNGLE;DRX;KDF;Cuzz;14.07.2024;4;5;v14.13;Summer_Season_24;1;2;3;1;Blue;00:27:16;Zeri;Rumble;Ivern;Nidalee;Ivern;Nidalee;Loss;1;2;0;0;13;0;1;0;0;155;134;0;5.7;8277;304;0.189;35;9;17;8;6;1.28;0.33;0.29;0.62;0.167;2537;564;1874;99;93;0.047;0;0;0;0;0;0;0;-371;-35;-1357;-1;0;334;334;7806;3466;4255;10625;27;186;6801;0;9;22;0;0
Kyeahoo;MID;DRX;KDF;Bulldog;14.07.2024;4;5;v14.13;Summer_Season_24;1;2;3;1;Blue;00:27:16;Alistar;Renekton;KSante;Corki;Tristana;Corki;Loss;1;2;0;0;15;0;1;0;0;282;10;0;10.3;10672;391;0.243;30;14;8;6;5;1.1;0.51;0.22;0.29;0.144;17160;15250;1910;0;629;0.317;0;0;0;0;0;0;0;-1023;-2;-366;0;0;2798;2798;5143;0;9969;0;2;110;16438;0;7;23;0;0
Teddy;ADCARRY;DRX;KDF;Leaper;14.07.2024;4;5;v14.13;Summer_Season_24;1;2;3;1;Blue;00:27:16;Poppy;Ziggs;Caitlyn;Aatrox;Caitlyn;Ezreal;Loss;1;2;0;0;13;0;1;0;0;274;0;0;10;9768;358;0.223;38;12;18;5;4;1.39;0.44;0.18;0.66;0.182;15985;15213;590;182;586;0.295;0;0;0;0;0;0;0;255;18;188;0;0;2606;2606;6181;0;10113;0;10;54;13278;0;7;19;0;0
Pleata;SUPPORT;DRX;KDF;Andil;14.07.2024;4;5;v14.13;Summer_Season_24;1;2;3;1;Blue;00:27:16;Gnar;Senna;Braum;Rakan;Braum;Rakan;Loss;1;2;0;0;10;0;1;0;0;30;0;0;1.1;5514;202;0.126;81;48;11;13;13;2.97;1.76;0.48;0.4;0.388;6098;441;4873;784;224;0.113;0;0;0;0;0;0;0;33;0;-54;0;0;241;241;1589;247;10608;978;23;121;16333;35;15;25;0;0
DuDu;TOP;KDF;DRX;Rascal;14.07.2024;4;5;v14.13;Summer_Season_24;1;2;3;1;Red;00:27:16;Sejuani;Ashe;Ezreal;Tristana;Aatrox;KSante;Win;5;7;3;0;17;3;0;1;Perfect_KDA;306;15;0;11.2;13103;481;0.251;26;11;4;5;5;0.95;0.4;0.18;0.15;0.097;13607;10768;2601;238;499;0.22;0.15;0.8;0;0;1;0;0;886;22;57;0;0;7984;7984;16351;0;24668;0;14;205;28243;0;6;22;0;0
Cuzz;JUNGLE;KDF;DRX;Sponge;14.07.2024;4;5;v14.13;Summer_Season_24;1;2;3;1;Red;00:27:16;Rumble;Zeri;Nidalee;Ivern;Nidalee;Ivern;Win;5;7;3;0;15;0;0;2;Perfect_KDA;244;211;0;8.9;9852;361;0.188;68;8;22;6;6;2.49;0.29;0.22;0.81;0.253;11142;201;9611;1330;409;0.18;0.07;0.4;0;0;0;0;0;371;35;1357;1;1;736;736;23791;4990;15741;0;6;235;24644;0;6;16;0;0
Bulldog;MID;KDF;DRX;Kyeahoo;14.07.2024;4;5;v14.13;Summer_Season_24;1;2;3;1;Red;00:27:16;Renekton;Alistar;Corki;KSante;Corki;Tristana;Win;5;7;3;0;16;1;1;2;3;289;8;0;10.6;12793;469;0.245;30;12;6;5;5;1.1;0.44;0.18;0.22;0.112;18732;10933;5504;2295;687;0.302;0.11;0.6;0;0;0;0;0;1023;2;366;0;0;10339;10339;6934;0;12103;0;6;82;15388;37;6;22;0;150
Leaper;ADCARRY;KDF;DRX;Teddy;14.07.2024;4;5;v14.13;Summer_Season_24;1;2;3;1;Red;00:27:16;Ziggs;Poppy;Aatrox;Caitlyn;Ezreal;Caitlyn;Win;5;7;3;0;14;1;0;0;Perfect_KDA;264;0;0;9.7;10360;380;0.198;32;8;11;2;2;1.17;0.29;0.07;0.4;0.119;16399;9931;5584;884;601;0.265;0.04;0.2;0;0;0;0;0;-255;-18;-188;0;0;1453;1453;3668;0;5605;0;9;63;11056;0;3;18;0;0
Andil;SUPPORT;KDF;DRX;Pleata;14.07.2024;4;5;v14.13;Summer_Season_24;1;2;3;1;Red;00:27:16;Senna;Gnar;Rakan;Braum;Rakan;Braum;Win;5;7;3;0;11;0;0;2;Perfect_KDA;31;0;0;1.1;6177;227;0.118;113;67;13;5;5;4.14;2.46;0.18;0.48;0.42;2089;317;1772;0;77;0.034;0.07;0.4;0;0;0;0;0;-33;0;54;0;0;479;479;3724;1005;13361;1521;13;43;12704;0;7;21;0;0
Rascal;TOP;DRX;KDF;DuDu;14.07.2024;4;5;v14.13;Summer_Season_24;2;2;3;2;Blue;00:39:46;Ashe;Rumble;Maokai;Tristana;Renekton;KSante;Loss;6;4;4;2;18;1;2;1;1;333;5;0;8.4;14660;369;0.211;46;10;13;10;8;1.16;0.25;0.25;0.33;0.121;17564;13721;2850;993;442;0.186;0.05;0.333;0;0;0;0;0;196;1;180;0;0;2584;2584;14818;0;45323;0;27;177;43433;114;11;33;0;50
Sponge;JUNGLE;DRX;KDF;Cuzz;14.07.2024;4;5;v14.13;Summer_Season_24;2;2;3;2;Blue;00:39:46;Zeri;Sejuani;Renekton;Ezreal;Maokai;Zyra;Loss;6;4;4;2;16;0;3;6;2;189;169;0;4.8;11189;281;0.161;41;12;8;12;10;1.03;0.3;0.3;0.2;0.108;21650;510;17096;4044;544;0.23;0.15;1;0;0;0;0;0;-384;-31;-1178;-1;0;619;619;26087;0;38762;0;69;845;53605;100;13;31;0;0
Kyeahoo;MID;DRX;KDF;Bulldog;14.07.2024;4;5;v14.13;Summer_Season_24;2;2;3;2;Blue;00:39:46;Nidalee;Ivern;Corki;Zyra;Corki;Tristana;Loss;6;4;4;2;18;2;2;1;1.5;376;17;0;9.5;17163;432;0.247;49;18;7;7;5;1.23;0.45;0.18;0.18;0.129;29313;18709;6185;4419;737;0.311;0.08;0.5;0;0;0;0;0;992;13;514;0;0;7240;7240;9659;0;18146;0;12;163;24737;59;10;35;250;300
Teddy;ADCARRY;DRX;KDF;Leaper;14.07.2024;4;5;v14.13;Summer_Season_24;2;2;3;2;Blue;00:39:46;Leona;Senna;Kalista;KSante;Kalista;Ezreal;Loss;6;4;4;2;18;2;2;2;2;409;25;0;10.3;16846;424;0.243;59;27;16;5;5;1.48;0.68;0.13;0.4;0.155;20557;14061;2018;4478;517;0.218;0.1;0.667;0;0;0;0;0;352;-3;-422;0;0;2596;2596;10309;0;26730;0;18;687;29117;58;7;37;0;350
Pleata;SUPPORT;DRX;KDF;Andil;14.07.2024;4;5;v14.13;Summer_Season_24;2;2;3;2;Blue;00:39:46;Alistar;Ziggs;Renata_Glasc;Karma;Renata_Glasc;Karma;Loss;6;4;4;2;15;1;2;5;3;43;2;0;1.1;9525;240;0.137;185;127;24;30;29;4.65;3.19;0.75;0.6;0.487;5198;697;3884;617;131;0.055;0.15;1;0;0;0;0;0;350;1;617;0;0;653;653;4639;990;23561;4501;22;411;29507;49;35;51;0;0
DuDu;TOP;KDF;DRX;Rascal;14.07.2024;4;5;v14.13;Summer_Season_24;2;2;3;2;Red;00:39:46;Rumble;Ashe;Tristana;Maokai;KSante;Renekton;Win;11;10;2;1;18;2;2;6;4;382;6;0;9.6;16977;427;0.216;43;12;13;7;7;1.08;0.3;0.18;0.33;0.114;17931;11032;5429;1470;451;0.133;0.2;0.727;0;0;0;0;0;-196;-1;-180;0;0;2372;2372;6744;0;78082;196;23;1135;36546;82;10;30;0;250
Cuzz;JUNGLE;KDF;DRX;Sponge;14.07.2024;4;5;v14.13;Summer_Season_24;2;2;3;2;Red;00:39:46;Sejuani;Zeri;Ezreal;Renekton;Zyra;Maokai;Win;11;10;2;1;18;3;1;6;9;312;266;0;7.8;15282;384;0.195;76;13;27;9;9;1.91;0.33;0.23;0.68;0.202;30726;584;26807;3335;773;0.227;0.23;0.818;0;1;0;0;0;384;31;1178;1;0;1440;1440;9155;0;11007;0;34;991;17933;50;9;23;300;0
Bulldog;MID;KDF;DRX;Kyeahoo;14.07.2024;4;5;v14.13;Summer_Season_24;2;2;3;2;Red;00:39:46;Ivern;Nidalee;Zyra;Corki;Tristana;Corki;Win;11;10;2;1;18;4;0;3;Perfect_KDA;433;37;0;10.9;19280;485;0.245;70;17;29;6;5;1.76;0.43;0.15;0.73;0.186;27391;23530;2593;1268;689;0.203;0.18;0.636;0;1;0;0;0;-992;-13;-514;0;0;14743;14743;20576;0;27771;0;8;218;32078;0;8;25;50;0
Leaper;ADCARRY;KDF;DRX;Teddy;14.07.2024;4;5;v14.13;Summer_Season_24;2;2;3;2;Red;00:39:46;Senna;Leona;KSante;Kalista;Ezreal;Kalista;Win;11;10;2;1;18;2;0;5;Perfect_KDA;387;16;0;9.7;17364;437;0.221;45;10;17;4;3;1.13;0.25;0.1;0.43;0.119;45671;22834;21395;1442;1148;0.338;0.18;0.636;0;1;0;0;0;-352;3;422;0;0;6455;6455;11075;0;21112;0;5;158;19234;0;7;31;350;0
Andil;SUPPORT;KDF;DRX;Pleata;14.07.2024;4;5;v14.13;Summer_Season_24;2;2;3;2;Red;00:39:46;Ziggs;Alistar;Karma;Renata_Glasc;Karma;Renata_Glasc;Win;11;10;2;1;15;0;3;9;3;33;2;0;0.8;9650;243;0.123;143;73;19;17;17;3.6;1.84;0.43;0.48;0.379;13486;659;11423;1404;339;0.1;0.23;0.818;0;0;0;0;0;-350;-1;-617;0;0;609;609;3537;1231;10431;7696;17;190;16015;64;19;35;0;0
Clear;TOP;FOX;HLE;Doran;14.07.2024;4;5;v14.13;Summer_Season_24;1;2;3;3;Blue;00:26:25;Ezreal;Rumble;Vi;KSante;Gnar;KSante;Loss;4;2;1;0;14;0;2;2;1;243;8;0;9.2;9231;349;0.211;27;11;6;6;5;1.02;0.42;0.23;0.23;0.13;10964;9062;1840;62;415;0.261;0.08;0.5;0;0;0;0;0;221;10;408;1;0;5271;5271;3409;0;10719;0;24;419;12661;26;7;21;0;0
Raptor;JUNGLE;FOX;HLE;Peanut;14.07.2024;4;5;v14.13;Summer_Season_24;1;2;3;3;Blue;00:26:25;Tristana;Renekton;Taliyah;Corki;Vi;Morgana;Loss;4;2;1;0;13;2;4;2;1;154;139;0;5.8;8475;321;0.194;43;11;15;9;9;1.63;0.42;0.34;0.57;0.207;5636;5596;0;40;213;0.134;0.15;1;0;0;0;0;0;-939;-26;-1239;-1;0;78;78;10856;0;24237;0;14;159;25045;100;10;25;150;0
Clozer;MID;FOX;HLE;Zeka;14.07.2024;4;5;v14.13;Summer_Season_24;1;2;3;3;Blue;00:26:25;Zeri;Ashe;Gnar;Morgana;Taliyah;Corki;Loss;4;2;1;0;16;1;2;3;2;296;2;0;11.2;10921;413;0.249;23;12;4;6;3;0.87;0.45;0.23;0.15;0.111;12329;575;11754;0;467;0.294;0.15;1;0;0;0;0;0;-763;-5;-449;0;0;1566;1566;659;0;6234;0;22;532;10934;16;8;27;0;0
Hena;ADCARRY;FOX;HLE;Viper;14.07.2024;4;5;v14.13;Summer_Season_24;1;2;3;3;Blue;00:26:25;Kalista;Varus;Senna;Kaisa;Senna;Kaisa;Loss;4;2;1;0;12;1;3;2;1;67;0;0;2.5;7280;276;0.166;85;46;9;9;9;3.22;1.74;0.34;0.34;0.409;8555;8340;0;215;324;0.204;0.11;0.75;0;0;0;0;0;-1659;-115;-2305;-3;0;318;318;6028;2603;5751;2054;14;182;11223;58;11;28;0;0
Duro;SUPPORT;FOX;HLE;Delight;14.07.2024;4;5;v14.13;Summer_Season_24;1;2;3;3;Blue;00:26:25;Xayah;Leona;Nautilus;Rell;Nautilus;Rell;Loss;4;2;1;0;12;0;3;2;0.7;184;0;0;7;7871;298;0.18;30;17;4;7;7;1.14;0.64;0.26;0.15;0.144;4502;868;3581;53;170;0.107;0.08;0.5;0;0;0;0;0;1180;78;2318;2;0;0;0;417;94;26248;0;22;330;16368;66;8;23;0;0
Doran;TOP;HLE;FOX;Clear;14.07.2024;4;5;v14.13;Summer_Season_24;1;2;3;3;Red;00:26:25;Rumble;Ezreal;KSante;Vi;KSante;Gnar;Win;14;9;2;1;16;1;1;5;6;249;0;0;9.4;10975;415;0.194;19;9;4;4;4;0.72;0.34;0.15;0.15;0.079;6797;5543;765;489;257;0.12;0.23;0.429;0;0;0;0;0;-221;-10;-408;-1;0;1926;1926;2660;0;27204;103;14;2282;19714;16;5;21;0;0
Peanut;JUNGLE;HLE;FOX;Raptor;14.07.2024;4;5;v14.13;Summer_Season_24;1;2;3;3;Red;00:26:25;Renekton;Tristana;Corki;Taliyah;Morgana;Vi;Win;14;9;2;1;16;2;1;10;12;215;197;0;8.1;10654;403;0.188;68;26;14;7;7;2.57;0.98;0.26;0.53;0.283;9959;464;8219;1276;377;0.176;0.45;0.857;0;0;0;0;0;939;26;1239;1;0;470;470;17975;0;12978;1277;19;382;24381;44;8;20;0;150
Zeka;MID;HLE;FOX;Clozer;14.07.2024;4;5;v14.13;Summer_Season_24;1;2;3;3;Red;00:26:25;Ashe;Zeri;Morgana;Gnar;Corki;Taliyah;Win;14;9;2;1;17;4;0;6;Perfect_KDA;308;20;0;11.7;14919;565;0.264;33;14;8;6;6;1.25;0.53;0.23;0.3;0.138;17731;13911;2418;1402;671;0.313;0.38;0.714;0;0;1;0;0;763;5;449;0;0;13477;13477;4687;0;6097;0;0;68;9212;0;7;25;0;0
Viper;ADCARRY;HLE;FOX;Hena;14.07.2024;4;5;v14.13;Summer_Season_24;1;2;3;3;Red;00:26:25;Varus;Kalista;Kaisa;Senna;Kaisa;Senna;Win;14;9;2;1;15;7;0;2;Perfect_KDA;286;4;0;10.8;13399;507;0.237;29;10;11;2;2;1.1;0.38;0.08;0.42;0.121;19399;9626;9689;84;734;0.343;0.34;0.643;2;1;0;0;0;1659;115;2305;3;0;7566;7566;4820;0;8037;0;0;63;8955;0;3;19;0;0
Delight;SUPPORT;HLE;FOX;Duro;14.07.2024;4;5;v14.13;Summer_Season_24;1;2;3;3;Red;00:26:25;Leona;Xayah;Rell;Nautilus;Rell;Nautilus;Win;14;9;2;1;11;0;2;5;2.5;34;0;0;1.3;6644;252;0.117;91;40;12;10;9;3.44;1.51;0.38;0.45;0.379;2733;559;1546;628;103;0.048;0.19;0.357;0;0;0;0;0;-1180;-78;-2318;-2;0;1263;1263;1043;0;10309;0;19;52;12696;43;14;26;0;0
Clear;TOP;FOX;HLE;Doran;14.07.2024;4;5;v14.13;Summer_Season_24;2;2;3;4;Blue;00:28:24;Ezreal;Rumble;Corki;Gnar;KSante;Gnar;Loss;6;3;1;0;15;1;4;2;0.8;207;1;0;7.3;8927;314;0.189;18;11;3;2;2;0.63;0.39;0.07;0.11;0.076;8329;7242;650;437;293;0.131;0.11;0.5;0;0;0;0;0;-124;-16;437;1;0;0;0;3328;0;40687;0;18;1729;29479;107;4;19;50;0
Raptor;JUNGLE;FOX;HLE;Peanut;14.07.2024;4;5;v14.13;Summer_Season_24;2;2;3;4;Blue;00:28:24;Tristana;Renekton;Brand;Maokai;Brand;Maokai;Loss;6;3;1;0;13;2;5;2;0.8;151;136;0;5.3;9072;319;0.192;37;9;8;8;8;1.3;0.32;0.28;0.28;0.157;13459;358;12287;814;474;0.211;0.14;0.667;0;0;0;0;0;56;-8;83;1;0;1227;1227;10560;0;10670;0;19;336;24277;97;8;24;100;0
Clozer;MID;FOX;HLE;Zeka;14.07.2024;4;5;v14.13;Summer_Season_24;2;2;3;4;Blue;00:28:24;Zeri;Ashe;KSante;Lucian;Corki;Lucian;Loss;6;3;1;0;16;1;2;2;1.5;292;3;0;10.3;11539;406;0.244;33;12;10;5;4;1.16;0.42;0.18;0.35;0.14;17638;11236;4325;2077;621;0.276;0.11;0.5;0;0;0;0;0;-916;-10;-515;0;0;2853;2853;3954;0;10343;0;0;18;15554;48;6;30;0;0
Hena;ADCARRY;FOX;HLE;Viper;14.07.2024;4;5;v14.13;Summer_Season_24;2;2;3;4;Blue;00:28:24;Kalista;Varus;Xayah;Kaisa;Xayah;Kaisa;Loss;6;3;1;0;14;2;4;3;1.3;271;4;0;9.5;11712;412;0.248;30;15;8;6;5;1.06;0.53;0.21;0.28;0.127;19120;19000;0;120;673;0.3;0.18;0.833;0;0;0;0;0;-1569;-20;-403;-1;0;2602;2602;4083;0;7646;0;17;33;14129;81;7;25;500;0
Duro;SUPPORT;FOX;HLE;Delight;14.07.2024;4;5;v14.13;Summer_Season_24;2;2;3;4;Blue;00:28:24;Ziggs;Senna;Leona;Alistar;Leona;Alistar;Loss;6;3;1;0;11;0;4;3;0.8;34;0;0;1.2;6069;214;0.128;118;66;14;16;15;4.15;2.32;0.56;0.49;0.5;5270;925;3560;785;186;0.083;0.11;0.5;0;0;0;0;0;138;3;178;0;0;555;555;156;0;16967;0;19;47;18414;81;18;31;0;0
Doran;TOP;HLE;FOX;Clear;14.07.2024;4;5;v14.13;Summer_Season_24;2;2;3;4;Red;00:28:24;Rumble;Ezreal;Gnar;Corki;Gnar;KSante;Win;18;10;3;1;17;1;1;4;5;298;15;0;10.5;12131;427;0.198;31;10;8;4;4;1.09;0.35;0.14;0.28;0.126;13321;10547;2550;224;469;0.161;0.18;0.278;0;0;0;0;0;124;16;-437;-1;0;5199;5199;7917;0;17749;0;26;559;18707;26;5;22;0;50
Peanut;JUNGLE;HLE;FOX;Raptor;14.07.2024;4;5;v14.13;Summer_Season_24;2;2;3;4;Red;00:28:24;Renekton;Tristana;Maokai;Brand;Maokai;Brand;Win;18;10;3;1;15;1;2;12;6.5;193;174;0;6.8;10443;368;0.17;44;10;11;8;8;1.55;0.35;0.28;0.39;0.178;12664;490;10347;1827;446;0.153;0.46;0.722;0;0;0;0;0;-56;8;-83;-1;0;986;986;20992;0;27467;0;40;593;36715;72;10;23;0;0
Zeka;MID;HLE;FOX;Clozer;14.07.2024;4;5;v14.13;Summer_Season_24;2;2;3;4;Red;00:28:24;Ashe;Zeri;Lucian;KSante;Lucian;Corki;Win;18;10;3;1;17;2;0;12;Perfect_KDA;315;27;0;11.1;14406;507;0.235;33;16;8;6;6;1.16;0.56;0.21;0.28;0.134;24888;21614;2900;374;876;0.302;0.49;0.778;0;0;0;0;0;916;10;515;0;0;9088;9088;6714;0;9682;0;2;79;15719;0;7;26;0;0
Viper;ADCARRY;HLE;FOX;Hena;14.07.2024;4;5;v14.13;Summer_Season_24;2;2;3;4;Red;00:28:24;Varus;Kalista;Kaisa;Xayah;Kaisa;Xayah;Win;18;10;3;1;16;13;2;2;7.5;312;26;0;11;16637;586;0.271;48;13;19;4;4;1.69;0.46;0.14;0.67;0.194;27172;8109;18687;376;957;0.329;0.53;0.833;2;2;0;1;0;1569;20;403;1;0;12367;12367;6436;0;10839;0;2;124;15142;78;6;24;0;600
